session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
150,yellowhead wrasse,2,0,5,0,6.506205
150,yellowhead wrasse,4,0,1,0,16.60974
150,goldentail moray,6,0,0,1,42.62977
150,graysby,5,0,0,1,22.657
150,scamp,6,0,0,1,42.62977
151,reef butterflyfish,3,2,0,0,11.40044
151,foureye butterflyfish,2,1,6,0,6.506205
151,spotted goatfish,5,2,0,0,22.657
151,stoplight parrotfish,5,2,0,0,22.657
151,sharpnose puffer,1,1,7,0,3.265599
151,french angelfish,6,2,0,0,42.62977
151,yellowhead wrasse,2,1,2,0,6.506205
151,ocean surgeonfish,3,3,0,0,11.40044
151,striped parrotfish,2,3,0,0,6.506205
151,bluehead wrasse,1,15,0,0,3.265599
151,bicolor damselfish,1,9,4,0,3.265599
151,princess parrotfish,5,6,2,0,22.657
151,masked goby,1,47,782,0,3.265599
151,redtail parrotfish,2,1,0,0,6.506205
151,brown chromis,3,15,0,0,11.40044
151,blue chromis,1,14.25,0,0,3.265599
151,french grunt,3,10,2,0,11.40044
151,creole wrasse,2,23.25,0,0,6.506205
151,blue runner,5,25,0,0,22.657
151,redtail parrotfish,3,0.75,0,0,11.40044
151,porkfish,5,1,2,0,22.657
151,queen parrotfish,5,1,0,0,22.657
151,rock beauty,2,1,0,0,6.506205
151,butter hamlet,2,1,0,0,6.506205
151,bridled goby,1,1,3,0,3.265599
151,clown wrasse,2,1,0,0,6.506205
151,tobaccofish,2,1,0,0,6.506205
151,hogfish,5,1,0,0,22.657
151,greenblotch parrotfish,2,1,0,0,6.506205
151,spanish hogfish,5,1,0,0,22.657
151,knobbed porgy,6,1,0,0,42.62977
151,chub sp.,6,1,0,0,42.62977
151,gray snapper,6,1,0,0,42.62977
151,longsnout butterflyfish,2,1,0,0,6.506205
151,spanish hogfish,4,1,0,0,16.60974
151,yellowhead wrasse,3,2,0,0,11.40044
151,redtail parrotfish,4,3.5,0,0,16.60974
151,blue runner,6,75,0,0,42.62977
151,redtail parrotfish,5,1.75,0,0,22.657
151,blue chromis,2,4.75,5,0,6.506205
151,creole wrasse,3,7.75,0,0,11.40044
151,foureye butterflyfish,3,1,0,0,11.40044
151,sharpnose puffer,2,1,0,0,6.506205
151,ocean surgeonfish,5,1,0,0,22.657
151,striped parrotfish,3,1,0,0,11.40044
151,bluehead wrasse,2,1,0,0,6.506205
151,bicolor damselfish,2,1,15,0,6.506205
151,blue chromis,3,0,1,0,11.40044
151,blue hamlet,3,0,1,0,11.40044
151,bridled goby,2,0,2,0,6.506205
151,french grunt,4,0,22,0,16.60974
151,goldspot goby,1,0,11,0,3.265599
151,goldspot goby,2,0,4,0,6.506205
151,graysby,3,0,1,0,11.40044
151,greenblotch parrotfish,1,0,1,0,3.265599
151,harlequin bass,1,0,1,0,3.265599
151,ocean surgeonfish,4,0,1,0,16.60974
151,pallid goby,1,0,17,0,3.265599
151,princess parrotfish,3,0,1,0,11.40044
151,princess parrotfish,4,0,1,0,16.60974
151,purple reeffish,2,0,1,0,6.506205
151,redband parrotfish,1,0,5,0,3.265599
151,redband parrotfish,2,0,2,0,6.506205
151,redband parrotfish,3,0,1,0,11.40044
151,redband parrotfish,4,0,1,0,16.60974
151,rock beauty,3,0,1,0,11.40044
151,spotfin butterflyfish,3,0,2,0,11.40044
151,spotted drum,3,0,1,0,11.40044
151,spotted trunkfish,2,0,1,0,6.506205
151,white grunt,5,0,2,0,22.657
151,graysby,4,0,0,2,16.60974
151,graysby,5,0,0,3,22.657
151,green moray,6,0,0,1,42.62977
151,spotted moray,5,0,0,1,22.657
152,ocean surgeonfish,3,2,0,0,11.40044
152,french grunt,4,2,1,0,16.60974
152,blue tang,4,2,0,0,16.60974
152,foureye butterflyfish,2,1,2,0,6.506205
152,reef butterflyfish,2,2,0,0,6.506205
152,gray angelfish,6,2,0,0,42.62977
152,creole wrasse,4,2,1,0,16.60974
152,rock beauty,3,1,0,0,11.40044
152,princess parrotfish,2,1,0,0,6.506205
152,graysby,2,1,0,0,6.506205
152,colon goby,1,3,0,0,3.265599
152,blue parrotfish,6,4,3,0,42.62977
152,bluehead wrasse,1,7.75,12,0,3.265599
152,blue chromis,2,8,4,0,6.506205
152,bicolor damselfish,1,23,5,0,3.265599
152,redband parrotfish,1,12.75,5,0,3.265599
152,yellowhead wrasse,1,3.75,8,0,3.265599
152,masked goby,1,13,159,0,3.265599
152,striped parrotfish,2,6,4,0,6.506205
152,blue runner,5,75,0,0,22.657
152,goldspot goby,1,1,6,0,3.265599
152,spotted goatfish,5,1,0,0,22.657
152,barred hamlet,2,1,0,0,6.506205
152,dusky damselfish,3,1,0,0,11.40044
152,harlequin bass,2,1,1,0,6.506205
152,white grunt,5,1,0,0,22.657
152,clown wrasse,2,1,0,0,6.506205
152,sharpnose puffer,1,1,4,0,3.265599
152,banded butterflyfish,3,1,0,0,11.40044
152,rock beauty,4,1,0,0,16.60974
152,princess parrotfish,5,1,0,0,22.657
152,graysby,3,1,0,0,11.40044
152,bluehead wrasse,2,23.25,43,0,6.506205
152,blue runner,6,225,50,0,42.62977
152,redband parrotfish,2,3.25,3,0,6.506205
152,yellowhead wrasse,2,0.25,3,0,6.506205
152,striped parrotfish,4,1,1,0,16.60974
152,foureye butterflyfish,3,1,0,0,11.40044
152,rock beauty,5,1,0,0,22.657
152,princess parrotfish,6,1,0,0,42.62977
152,graysby,5,1,0,10,22.657
152,bicolor damselfish,2,1,11,0,6.506205
152,redband parrotfish,3,1,0,0,11.40044
152,yellowhead wrasse,3,1,2,0,11.40044
152,striped parrotfish,5,1,1,0,22.657
152,beaugregory,2,0,1,0,6.506205
152,bluehead wrasse,3,0,3,0,11.40044
152,bridled goby,1,0,7,0,3.265599
152,bridled goby,2,0,5,0,6.506205
152,creole wrasse,3,0,3,0,11.40044
152,goldspot goby,2,0,8,0,6.506205
152,greenblotch parrotfish,1,0,4,0,3.265599
152,greenblotch parrotfish,2,0,2,0,6.506205
152,harlequin bass,1,0,1,0,3.265599
152,pallid goby,2,0,1,0,6.506205
152,porkfish,6,0,1,0,42.62977
152,redband parrotfish,5,0,1,0,22.657
152,rock beauty,2,0,1,0,6.506205
152,sharpnose puffer,2,0,2,0,6.506205
152,smooth trunkfish,2,0,1,0,6.506205
152,spotted scorpionfish,6,0,1,1,42.62977
152,striped parrotfish,1,0,3,0,3.265599
152,striped parrotfish,3,0,5,0,11.40044
152,striped parrotfish,6,0,1,0,42.62977
152,trumpetfish,6,0,1,0,42.62977
152,graysby,4,0,0,3,16.60974
152,graysby,6,0,0,2,42.62977
152,lionfish,6,0,0,1,42.62977
153,blue tang,3,1,0,0,11.40044
153,cocoa damselfish,2,3,0,0,6.506205
153,bicolor damselfish,1,1,0,0,3.265599
153,white grunt,3,1,0,0,11.40044
153,sharpnose puffer,1,1,1,0,3.265599
153,yellowtail snapper,4,3,0,0,16.60974
153,redband parrotfish,2,1.5,9,0,6.506205
153,stoplight parrotfish,1,1.75,9,0,3.265599
153,striped parrotfish,1,1,4,0,3.265599
153,striped parrotfish,2,3,25,0,6.506205
153,gray snapper,6,1,0,0,42.62977
153,bluestriped grunt,5,1,7,0,22.657
153,butter hamlet,2,1,2,0,6.506205
153,hogfish,5,1,0,0,22.657
153,ocean surgeonfish,3,1,0,0,11.40044
153,tan hamlet,3,1,0,0,11.40044
153,threespot damselfish,2,1,3,0,6.506205
153,trumpetfish,6,1,5,0,42.62977
153,black hamlet,3,1,0,0,11.40044
153,bicolor damselfish,2,2,2,0,6.506205
153,white grunt,4,1,22,0,16.60974
153,sharpnose puffer,2,2,5,0,6.506205
153,redband parrotfish,3,3.5,2,0,11.40044
153,stoplight parrotfish,2,3.5,7,0,6.506205
153,stoplight parrotfish,4,0.75,0,0,16.60974
153,blue tang,4,1,0,0,16.60974
153,white grunt,6,1,0,0,42.62977
153,redband parrotfish,4,1,3,0,16.60974
153,stoplight parrotfish,5,1,0,0,22.657
153,striped parrotfish,3,1,5,0,11.40044
153,blue parrotfish,3,0,1,0,11.40044
153,bluehead wrasse,1,0,3,0,3.265599
153,bluestriped grunt,4,0,1,0,16.60974
153,bridled goby,1,0,1,0,3.265599
153,bridled goby,2,0,1,0,6.506205
153,colon goby,1,0,3,0,3.265599
153,colon goby,2,0,1,0,6.506205
153,french angelfish,4,0,1,0,16.60974
153,goldspot goby,1,0,2,0,3.265599
153,goldspot goby,2,0,4,0,6.506205
153,gray snapper,5,0,2,0,22.657
153,harlequin bass,2,0,1,0,6.506205
153,masked goby,1,0,28,0,3.265599
153,midnight parrotfish,5,0,1,0,22.657
153,neon goby,2,0,2,0,6.506205
153,redband parrotfish,1,0,6,0,3.265599
153,redband parrotfish,5,0,1,0,22.657
153,saddled blenny,2,0,1,0,6.506205
153,squirrelfish,5,0,1,0,22.657
153,stoplight parrotfish,3,0,1,0,11.40044
153,striped parrotfish,4,0,1,0,16.60974
153,striped parrotfish,5,0,1,0,22.657
153,white grunt,5,0,1,0,22.657
153,yellowhead wrasse,2,0,2,0,6.506205
153,yellowhead wrasse,3,0,1,0,11.40044
153,graysby,5,0,0,1,22.657
153,grouper sp.,5,0,0,1,22.657
153,nassau grouper,6,0,0,1,42.62977
153,spotted moray,6,0,0,3,42.62977
154,foureye butterflyfish,2,2,3,0,6.506205
154,puddingwife,2,2,1,0,6.506205
154,slippery dick,2,3,1,0,6.506205
154,striped parrotfish,1,7.5,22,0,3.265599
154,stoplight parrotfish,1,1.5,6,0,3.265599
154,redband parrotfish,1,5.25,14,0,3.265599
154,yellowtail snapper,2,1,0,0,6.506205
154,yellowtail snapper,3,13,0,0,11.40044
154,white grunt,3,1,8,0,11.40044
154,bluehead wrasse,3,1,0,0,11.40044
154,butter hamlet,3,1,0,0,11.40044
154,bicolor damselfish,2,1,0,0,6.506205
154,gray triggerfish,6,1,0,0,42.62977
154,ocean surgeonfish,3,1,0,0,11.40044
154,trumpetfish,6,1,0,0,42.62977
154,gray angelfish,4,1,0,0,16.60974
154,doctorfish,3,1,0,0,11.40044
154,striped parrotfish,2,21.5,36,0,6.506205
154,stoplight parrotfish,2,3,18,0,6.506205
154,stoplight parrotfish,3,0.5,3,0,11.40044
154,redband parrotfish,2,0.75,20,0,6.506205
154,slippery dick,3,1,1,0,11.40044
154,striped parrotfish,3,1,2,0,11.40044
154,stoplight parrotfish,4,1,0,0,16.60974
154,redband parrotfish,3,1,2,0,11.40044
154,yellowtail snapper,4,1,0,0,16.60974
154,balloonfish,5,0,1,0,22.657
154,beaugregory,2,0,2,0,6.506205
154,bicolor damselfish,1,0,1,0,3.265599
154,black hamlet,2,0,1,0,6.506205
154,blue angelfish,3,0,1,0,11.40044
154,blue parrotfish,1,0,2,0,3.265599
154,blue tang,3,0,1,0,11.40044
154,bluehead wrasse,1,0,1,0,3.265599
154,bluestriped grunt,2,0,1,0,6.506205
154,bluestriped grunt,4,0,1,0,16.60974
154,bluestriped grunt,5,0,1,0,22.657
154,butter hamlet,2,0,1,0,6.506205
154,clown wrasse,2,0,1,0,6.506205
154,doctorfish,4,0,1,0,16.60974
154,french angelfish,3,0,1,0,11.40044
154,gray angelfish,3,0,2,0,11.40044
154,highhat,2,0,2,0,6.506205
154,highhat,3,0,1,0,11.40044
154,hogfish,5,0,1,0,22.657
154,sharpnose puffer,2,0,1,0,6.506205
154,spotfin butterflyfish,3,0,2,0,11.40044
154,white grunt,2,0,7,0,6.506205
154,gag grouper,5,0,0,1,22.657
154,purplemouth moray,6,0,0,1,42.62977
154,spotted moray,6,0,0,6,42.62977
155,striped parrotfish,1,1,0,0,3.265599
155,yellowhead wrasse,1,1,14,0,3.265599
155,foureye butterflyfish,2,2,3,0,6.506205
155,reef butterflyfish,2,2,0,0,6.506205
155,atlantic spadefish,5,1,0,0,22.657
155,bicolor damselfish,1,5.75,40,0,3.265599
155,bluehead wrasse,1,1,5,0,3.265599
155,redband parrotfish,1,6.5,18,0,3.265599
155,greenblotch parrotfish,1,2.75,4,0,3.265599
155,bar jack,3,1,0,0,11.40044
155,bluehead wrasse,2,24,96,0,6.506205
155,bar jack,4,28.25,0,0,16.60974
155,harlequin bass,2,1,2,0,6.506205
155,doctorfish,4,1,0,0,16.60974
155,blue tang,3,1,0,0,11.40044
155,banded butterflyfish,2,1,0,0,6.506205
155,clown wrasse,2,1,0,0,6.506205
155,stoplight parrotfish,6,1,0,0,42.62977
155,spotfin butterflyfish,2,1,0,0,6.506205
155,porkfish,6,1,0,0,42.62977
155,scrawled filefish,6,1,1,0,42.62977
155,smooth trunkfish,5,1,0,0,22.657
155,white grunt,5,1,0,0,22.657
155,graysby,4,1,1,2,16.60974
155,queen angelfish,6,1,0,0,42.62977
155,blue runner,4,1,0,0,16.60974
155,french angelfish,6,1,0,0,42.62977
155,sharpnose puffer,1,1,7,0,3.265599
155,bicolor damselfish,2,17.25,24,0,6.506205
155,redband parrotfish,2,13,35,0,6.506205
155,greenblotch parrotfish,2,8.25,9,0,6.506205
155,redband parrotfish,3,5.5,2,0,11.40044
155,bar jack,5,9.75,0,0,22.657
155,striped parrotfish,2,1,2,0,6.506205
155,yellowhead wrasse,2,1,16,0,6.506205
155,atlantic spadefish,6,1,0,0,42.62977
155,redband parrotfish,5,1,0,0,22.657
155,bluehead wrasse,3,0,3,0,11.40044
155,bluelip parrotfish,2,0,14,0,6.506205
155,bridled goby,1,0,4,0,3.265599
155,colon goby,1,0,1,0,3.265599
155,doctorfish,5,0,1,0,22.657
155,goldentail moray,6,0,1,0,42.62977
155,goldspot goby,1,0,3,0,3.265599
155,goldspot goby,2,0,1,0,6.506205
155,lantern bass,2,0,2,0,6.506205
155,princess parrotfish,2,0,2,0,6.506205
155,queen angelfish,5,0,1,0,22.657
155,redband parrotfish,4,0,1,0,16.60974
155,roughhead blenny,1,0,1,0,3.265599
155,seaweed blenny,2,0,1,0,6.506205
155,sharpnose puffer,2,0,1,0,6.506205
155,spotted scorpionfish,5,0,1,0,22.657
155,yellowhead wrasse,3,0,1,0,11.40044
155,graysby,5,0,0,1,22.657
155,mutton snapper,6,0,0,1,42.62977
155,rock hind,6,0,0,1,42.62977
155,spotted moray,6,0,0,2,42.62977
156,blue tang,3,1,0,0,11.40044
156,foureye butterflyfish,2,2,0,0,6.506205
156,spotfin butterflyfish,4,2,0,0,16.60974
156,reef butterflyfish,2,1,0,0,6.506205
156,brown chromis,2,3,0,0,6.506205
156,sharpnose puffer,1,3,6,0,3.265599
156,yellowhead wrasse,2,3.75,11,0,6.506205
156,bicolor damselfish,1,12.75,18,0,3.265599
156,greenblotch parrotfish,1,2.5,5,0,3.265599
156,redband parrotfish,1,3.25,9,0,3.265599
156,bluehead wrasse,1,5.5,6,0,3.265599
156,blue chromis,1,1,0,0,3.265599
156,striped parrotfish,2,11.25,7,0,6.506205
156,masked goby,1,30,58,0,3.265599
156,blue runner,5,5,0,0,22.657
156,creole wrasse,1,1.1,0,0,3.265599
156,blue chromis,2,25,6,0,6.506205
156,creole wrasse,2,107.8,8,0,6.506205
156,queen angelfish,6,1,0,0,42.62977
156,cocoa damselfish,2,1,0,0,6.506205
156,butter hamlet,3,1,0,0,11.40044
156,stoplight parrotfish,3,1,0,0,11.40044
156,black hamlet,3,1,0,0,11.40044
156,ocean surgeonfish,4,1,0,0,16.60974
156,cero,6,1,0,0,42.62977
156,spotted goatfish,5,1,0,0,22.657
156,harlequin bass,2,1,2,0,6.506205
156,rock beauty,3,1,0,0,11.40044
156,french angelfish,6,1,0,0,42.62977
156,graysby,3,1,1,0,11.40044
156,squirrelfish,6,1,1,0,42.62977
156,whitespotted filefish,2,1,0,0,6.506205
156,spanish hogfish,4,1,0,0,16.60974
156,scrawled filefish,6,1,0,0,42.62977
156,bar jack,5,1,0,0,22.657
156,chalk bass,2,1,0,0,6.506205
156,goldspot goby,1,1,24,0,3.265599
156,bicolor damselfish,2,38.25,17,0,6.506205
156,greenblotch parrotfish,2,6.5,3,0,6.506205
156,redband parrotfish,2,8.75,7,0,6.506205
156,bluehead wrasse,2,15.5,53,0,6.506205
156,yellowhead wrasse,3,0.25,1,0,11.40044
156,striped parrotfish,4,2.75,0,0,16.60974
156,blue tang,4,1,0,0,16.60974
156,reef butterflyfish,3,1,0,0,11.40044
156,sharpnose puffer,2,1,5,0,6.506205
156,yellowhead wrasse,4,1,0,0,16.60974
156,greenblotch parrotfish,3,1,0,0,11.40044
156,redband parrotfish,3,1,1,0,11.40044
156,bluehead wrasse,3,1,1,0,11.40044
156,striped parrotfish,5,1,0,0,22.657
156,creole wrasse,3,1.1,0,0,11.40044
156,blue tang,5,0,1,0,22.657
156,bluelip parrotfish,1,0,3,0,3.265599
156,bridled goby,1,0,17,0,3.265599
156,bridled goby,2,0,6,0,6.506205
156,butter hamlet,2,0,2,0,6.506205
156,colon goby,2,0,1,0,6.506205
156,coney,5,0,1,0,22.657
156,goldspot goby,2,0,2,0,6.506205
156,harlequin bass,1,0,2,0,3.265599
156,lantern bass,2,0,1,0,6.506205
156,ocean surgeonfish,3,0,1,0,11.40044
156,pallid goby,1,0,4,0,3.265599
156,pallid goby,2,0,1,0,6.506205
156,redband parrotfish,4,0,1,0,16.60974
156,spanish hogfish,3,0,1,0,11.40044
156,striped parrotfish,1,0,5,0,3.265599
156,striped parrotfish,3,0,1,0,11.40044
156,trumpetfish,5,0,1,0,22.657
156,yellowhead wrasse,1,0,4,0,3.265599
156,graysby,4,0,0,8,16.60974
156,graysby,5,0,0,3,22.657
156,lionfish,5,0,0,2,22.657
156,spotted moray,6,0,0,2,42.62977
156,spotted scorpionfish,6,0,0,1,42.62977
157,reef butterflyfish,2,1,3,0,6.506205
157,princess parrotfish,5,2,0,0,22.657
157,bar jack,6,2,0,0,42.62977
157,scrawled filefish,6,2,3,0,42.62977
157,french angelfish,6,2,0,0,42.62977
157,foureye butterflyfish,2,2,1,0,6.506205
157,blue tang,3,1,1,0,11.40044
157,greenblotch parrotfish,1,1,4,0,3.265599
157,bluelip parrotfish,1,3,0,0,3.265599
157,bicolor damselfish,1,12,22,0,3.265599
157,bluehead wrasse,1,1,8,0,3.265599
157,redband parrotfish,1,3.75,7,0,3.265599
157,striped parrotfish,1,1,0,0,3.265599
157,yellowhead wrasse,2,9,18,0,6.506205
157,blue chromis,2,7,11,0,6.506205
157,ocean surgeonfish,3,1.5,0,0,11.40044
157,brown chromis,2,6,0,0,6.506205
157,creole wrasse,2,6.25,0,0,6.506205
157,bluehead wrasse,2,9.5,136,0,6.506205
157,striped parrotfish,2,9,17,0,6.506205
157,yellowtail snapper,3,1,1,0,11.40044
157,queen angelfish,5,1,0,0,22.657
157,clown wrasse,2,1,1,0,6.506205
157,harlequin bass,2,1,4,0,6.506205
157,spanish hogfish,5,1,0,0,22.657
157,gray angelfish,6,1,0,0,42.62977
157,redtail parrotfish,6,1,0,0,42.62977
157,rock beauty,5,1,0,0,22.657
157,stoplight parrotfish,6,1,0,0,42.62977
157,butter hamlet,2,1,1,0,6.506205
157,sharpnose puffer,1,1,11,0,3.265599
157,blue parrotfish,6,1,0,0,42.62977
157,spotted goatfish,5,1,0,0,22.657
157,midnight parrotfish,6,1,0,0,42.62977
157,balloonfish,4,1,0,0,16.60974
157,barred hamlet,2,1,1,0,6.506205
157,blue tang,4,2,1,0,16.60974
157,greenblotch parrotfish,2,3,10,0,6.506205
157,bicolor damselfish,2,36,81,0,6.506205
157,ocean surgeonfish,4,3.5,2,0,16.60974
157,creole wrasse,3,18.75,1,0,11.40044
157,bluehead wrasse,3,3.5,9,0,11.40044
157,redband parrotfish,2,1.25,11,0,6.506205
157,yellowhead wrasse,3,3,11,0,11.40044
157,brown chromis,3,2,2,0,11.40044
157,reef butterflyfish,3,1,0,0,11.40044
157,bluelip parrotfish,2,1,0,0,6.506205
157,ocean surgeonfish,5,1,0,0,22.657
157,beaugregory,1,0,3,0,3.265599
157,beaugregory,2,0,7,0,6.506205
157,blue chromis,3,0,2,0,11.40044
157,bridled goby,1,0,17,0,3.265599
157,bridled goby,2,0,18,0,6.506205
157,colon goby,1,0,3,0,3.265599
157,goldspot goby,1,0,31,0,3.265599
157,goldspot goby,2,0,8,0,6.506205
157,graysby,3,0,2,0,11.40044
157,graysby,4,0,1,0,16.60974
157,harlequin bass,3,0,1,0,11.40044
157,lionfish,2,0,1,0,6.506205
157,masked goby,1,0,59,0,3.265599
157,masked goby,2,0,2,0,6.506205
157,pallid goby,1,0,12,0,3.265599
157,pallid goby,2,0,1,0,6.506205
157,rainbow wrasse,2,0,1,0,6.506205
157,redband parrotfish,4,0,2,0,16.60974
157,redband parrotfish,5,0,2,0,22.657
157,rock beauty,2,0,1,0,6.506205
157,roughhead blenny,1,0,4,0,3.265599
157,sand diver,2,0,1,0,6.506205
157,sharpnose puffer,2,0,6,0,6.506205
157,spanish hogfish,2,0,1,0,6.506205
157,spotfin butterflyfish,3,0,2,0,11.40044
157,stoplight parrotfish,1,0,1,0,3.265599
157,striped parrotfish,4,0,1,0,16.60974
157,yellowhead wrasse,1,0,1,0,3.265599
157,yellowhead wrasse,4,0,1,0,16.60974
157,black grouper,6,0,0,1,42.62977
157,lionfish,5,0,0,1,22.657
157,mutton snapper,5,0,0,1,22.657
157,nassau grouper,6,0,0,1,42.62977
158,doctorfish,5,2,1,0,22.657
158,yellowtail snapper,3,2,0,0,11.40044
158,cocoa damselfish,2,2,0,0,6.506205
158,gray angelfish,6,2,0,0,42.62977
158,bluestriped grunt,4,2,0,0,16.60974
158,striped parrotfish,1,3,5,0,3.265599
158,redband parrotfish,2,3,4,0,6.506205
158,tomtate,2,1,344,0,6.506205
158,white grunt,2,2.2,149,0,6.506205
158,tomtate,3,54,23,0,11.40044
158,white grunt,3,52.8,104,0,11.40044
158,hogfish,6,1,3,0,42.62977
158,porkfish,4,1,0,0,16.60974
158,sharpnose puffer,2,1,3,0,6.506205
158,barred hamlet,2,1,0,0,6.506205
158,stoplight parrotfish,2,1,0,0,6.506205
158,bluehead wrasse,2,1,4,0,6.506205
158,queen angelfish,2,1,1,0,6.506205
158,bicolor damselfish,1,1,4,0,3.265599
158,bridled goby,1,1,4,0,3.265599
158,barred cardinalfish,2,1,0,0,6.506205
158,cottonwick,2,1,2,0,6.506205
158,slippery dick,2,1,2,0,6.506205
158,french grunt,4,1,0,0,16.60974
158,dusky damselfish,2,1,0,0,6.506205
158,neon goby,1,1,5,0,3.265599
158,blue parrotfish,2,1,1,0,6.506205
158,rainbow parrotfish,6,1,1,0,42.62977
158,white grunt,4,162.8,23,0,16.60974
158,redband parrotfish,3,1,0,0,11.40044
158,tomtate,4,1,0,0,16.60974
158,white grunt,5,2.2,0,0,22.657
158,beaugregory,1,0,1,0,3.265599
158,beaugregory,2,0,8,0,6.506205
158,bicolor damselfish,2,0,3,0,6.506205
158,blue tang,2,0,1,0,6.506205
158,bluehead wrasse,1,0,1,0,3.265599
158,bluestriped grunt,3,0,4,0,11.40044
158,bridled goby,2,0,12,0,6.506205
158,colon goby,1,0,3,0,3.265599
158,colon goby,2,0,3,0,6.506205
158,foureye butterflyfish,2,0,1,0,6.506205
158,french grunt,1,0,3,0,3.265599
158,french grunt,2,0,159,0,6.506205
158,french grunt,3,0,15,0,11.40044
158,goldspot goby,1,0,2,0,3.265599
158,goldspot goby,2,0,20,0,6.506205
158,hogfish,5,0,3,0,22.657
158,lancer dragonet,1,0,1,0,3.265599
158,mahogany snapper,3,0,1,0,11.40044
158,masked goby,1,0,1,0,3.265599
158,neon goby,2,0,11,0,6.506205
158,porkfish,3,0,1,0,11.40044
158,porkfish,5,0,1,0,22.657
158,purplemouth moray,6,0,1,1,42.62977
158,queen angelfish,1,0,1,0,3.265599
158,redband parrotfish,1,0,4,0,3.265599
158,roughhead blenny,1,0,2,0,3.265599
158,slippery dick,3,0,1,0,11.40044
158,spotted moray,6,0,1,3,42.62977
158,striped parrotfish,2,0,36,0,6.506205
158,tomtate,1,0,14,0,3.265599
158,white grunt,1,0,1,0,3.265599
158,yellowtail snapper,2,0,11,0,6.506205
158,gag grouper,6,0,0,1,42.62977
158,red grouper,6,0,0,1,42.62977
159,doctorfish,4,2,2,0,16.60974
159,blue tang,3,1,1,0,11.40044
159,porkfish,5,2,1,0,22.657
159,cocoa damselfish,2,2,0,0,6.506205
159,gray snapper,6,2,0,0,42.62977
159,yellowtail snapper,3,3,2,0,11.40044
159,midnight parrotfish,6,3,1,0,42.62977
159,white grunt,3,1,63,0,11.40044
159,striped parrotfish,1,1,5,0,3.265599
159,tomtate,2,12.5,376,0,6.506205
159,white grunt,4,9.5,24,0,16.60974
159,striped parrotfish,2,23,67,0,6.506205
159,foureye butterflyfish,2,1,0,0,6.506205
159,colon goby,1,1,3,0,3.265599
159,stoplight parrotfish,2,1,12,0,6.506205
159,butter hamlet,2,1,4,0,6.506205
159,beaugregory,2,1,13,0,6.506205
159,queen angelfish,3,1,1,0,11.40044
159,bluestriped grunt,5,1,0,0,22.657
159,lantern bass,2,1,0,0,6.506205
159,sharpnose puffer,2,1,6,0,6.506205
159,french angelfish,2,1,0,0,6.506205
159,bar jack,3,1,0,0,11.40044
159,trumpetfish,6,1,0,0,42.62977
159,black grouper,6,1,1,1,42.62977
159,gray angelfish,5,1,1,0,22.657
159,spotfin butterflyfish,4,1,0,0,16.60974
159,tomtate,3,37.5,79,0,11.40044
159,white grunt,5,3.5,1,0,22.657
159,blue tang,4,1,0,0,16.60974
159,striped parrotfish,3,1,5,0,11.40044
159,bicolor damselfish,1,0,1,0,3.265599
159,bicolor damselfish,2,0,2,0,6.506205
159,blue angelfish,5,0,1,0,22.657
159,bluehead wrasse,2,0,2,0,6.506205
159,bluehead wrasse,3,0,1,0,11.40044
159,bluestriped grunt,2,0,1,0,6.506205
159,bridled goby,1,0,13,0,3.265599
159,bridled goby,2,0,41,0,6.506205
159,colon goby,2,0,6,0,6.506205
159,doctorfish,5,0,2,0,22.657
159,dusky damselfish,2,0,2,0,6.506205
159,french grunt,1,0,10,0,3.265599
159,french grunt,2,0,31,0,6.506205
159,french grunt,3,0,3,0,11.40044
159,french grunt,4,0,1,0,16.60974
159,goldspot goby,1,0,3,0,3.265599
159,goldspot goby,2,0,33,0,6.506205
159,masked goby,1,0,13,0,3.265599
159,neon goby,1,0,2,0,3.265599
159,neon goby,2,0,1,0,6.506205
159,porkfish,4,0,1,0,16.60974
159,queen angelfish,2,0,1,0,6.506205
159,redband parrotfish,2,0,10,0,6.506205
159,roughhead blenny,1,0,2,0,3.265599
159,schoolmaster snapper,2,0,1,0,6.506205
159,spotfin butterflyfish,3,0,1,0,11.40044
159,spotted moray,6,0,1,0,42.62977
159,stoplight parrotfish,1,0,2,0,3.265599
159,stoplight parrotfish,3,0,3,0,11.40044
159,stoplight parrotfish,6,0,1,0,42.62977
159,threespot damselfish,2,0,1,0,6.506205
159,tomtate,1,0,12,0,3.265599
159,white grunt,2,0,85,0,6.506205
159,yellowtail snapper,2,0,11,0,6.506205
