session,species,size_bin,SVC_prey_abundance,prey_abundance,size_bin_lengths
152,redband parrotfish,2,3.25,2,7.528017
152,yellowhead wrasse,2,1.25,3,7.528017
152,striped parrotfish,4,1,1,17.94324
152,blue runner,6,75,0,47.85287
152,blue tang,4,1,0,17.94324
152,gray angelfish,6,1,0,47.85287
152,rock beauty,5,1,0,24.92811
152,princess parrotfish,6,1,0,47.85287
152,graysby,5,1,0,24.92811
152,redband parrotfish,3,1,0,12.9106
152,striped parrotfish,5,1,1,24.92811
152,beaugregory,2,0,1,7.528017
152,bicolor damselfish,2,0,7,7.528017
152,bluehead wrasse,3,0,2,12.9106
152,bridled goby,1,0,10,3.634207
152,bridled goby,2,0,2,7.528017
152,goldspot goby,2,0,4,7.528017
152,greenblotch parrotfish,1,0,6,3.634207
152,harlequin bass,1,0,1,3.634207
152,pallid goby,1,0,1,3.634207
152,porkfish,5,0,1,24.92811
152,redband parrotfish,5,0,1,24.92811
152,rock beauty,2,0,1,7.528017
152,smooth trunkfish,2,0,1,7.528017
152,spotted scorpionfish,6,0,1,47.85287
152,striped parrotfish,1,0,4,3.634207
152,striped parrotfish,3,0,5,12.9106
152,striped parrotfish,6,0,1,47.85287
152,trumpetfish,6,0,1,47.85287
152,yellowhead wrasse,3,0,2,12.9106
153,blue tang,3,2,0,12.9106
153,cocoa damselfish,1,1,0,3.634207
153,bicolor damselfish,1,2,2,3.634207
153,white grunt,2,1,0,7.528017
153,sharpnose puffer,1,2,3,3.634207
153,yellowtail snapper,3,3,0,12.9106
153,redband parrotfish,2,4.5,8,7.528017
153,stoplight parrotfish,1,1.75,12,3.634207
153,striped parrotfish,1,1,22,3.634207
153,striped parrotfish,2,3,9,7.528017
153,gray snapper,6,1,0,47.85287
153,bluestriped grunt,5,1,5,24.92811
153,butter hamlet,2,1,2,7.528017
153,hogfish,5,1,0,24.92811
153,ocean surgeonfish,3,1,0,12.9106
153,tan hamlet,3,1,0,12.9106
153,threespot damselfish,2,1,3,7.528017
153,trumpetfish,6,1,5,47.85287
153,black hamlet,3,1,0,12.9106
153,cocoa damselfish,2,2,0,7.528017
153,white grunt,3,1,0,12.9106
153,stoplight parrotfish,2,3.5,4,7.528017
153,redband parrotfish,3,1.5,2,12.9106
153,stoplight parrotfish,4,0.75,0,17.94324
153,bicolor damselfish,2,1,0,7.528017
153,white grunt,6,1,0,47.85287
153,sharpnose puffer,2,1,3,7.528017
153,stoplight parrotfish,5,1,0,24.92811
153,striped parrotfish,3,1,3,12.9106
153,blue parrotfish,2,0,1,7.528017
153,bluehead wrasse,1,0,3,3.634207
153,bluestriped grunt,4,0,3,17.94324
153,bridled goby,1,0,2,3.634207
153,colon goby,1,0,4,3.634207
153,french angelfish,3,0,1,12.9106
153,goldspot goby,1,0,3,3.634207
153,goldspot goby,2,0,3,7.528017
153,gray snapper,5,0,2,24.92811
153,harlequin bass,2,0,1,7.528017
153,masked goby,1,0,28,3.634207
153,midnight parrotfish,5,0,1,24.92811
153,neon goby,1,0,1,3.634207
153,neon goby,2,0,1,7.528017
153,redband parrotfish,1,0,9,3.634207
153,redband parrotfish,4,0,2,17.94324
153,saddled blenny,2,0,1,7.528017
153,squirrelfish,4,0,1,17.94324
153,stoplight parrotfish,3,0,1,12.9106
153,striped parrotfish,4,0,1,17.94324
153,striped parrotfish,5,0,1,24.92811
153,white grunt,4,0,22,17.94324
153,white grunt,5,0,1,24.92811
153,yellowhead wrasse,2,0,2,7.528017
153,yellowhead wrasse,3,0,1,12.9106
154,foureye butterflyfish,2,2,3,7.528017
154,puddingwife,2,2,1,7.528017
154,slippery dick,2,3,2,7.528017
154,striped parrotfish,1,22.5,24,3.634207
154,stoplight parrotfish,1,4.5,12,3.634207
154,redband parrotfish,1,5.25,21,3.634207
154,yellowtail snapper,2,3.75,0,7.528017
154,white grunt,3,1,0,12.9106
154,bluehead wrasse,3,1,0,12.9106
154,butter hamlet,2,1,1,7.528017
154,bicolor damselfish,2,1,0,7.528017
154,gray triggerfish,6,1,0,47.85287
154,ocean surgeonfish,3,1,0,12.9106
154,trumpetfish,6,1,0,47.85287
154,gray angelfish,3,1,2,12.9106
154,doctorfish,3,1,0,12.9106
154,yellowtail snapper,3,11.25,0,12.9106
154,striped parrotfish,2,7.5,34,7.528017
154,stoplight parrotfish,2,0.5,15,7.528017
154,redband parrotfish,2,0.75,14,7.528017
154,slippery dick,3,1,0,12.9106
154,stoplight parrotfish,3,1,0,12.9106
154,redband parrotfish,3,1,1,12.9106
154,balloonfish,4,0,1,17.94324
154,beaugregory,2,0,2,7.528017
154,bicolor damselfish,1,0,1,3.634207
154,black hamlet,2,0,1,7.528017
154,blue angelfish,3,0,1,12.9106
154,blue parrotfish,1,0,2,3.634207
154,blue tang,3,0,1,12.9106
154,bluehead wrasse,1,0,1,3.634207
154,bluestriped grunt,2,0,1,7.528017
154,bluestriped grunt,4,0,2,17.94324
154,clown wrasse,2,0,1,7.528017
154,doctorfish,4,0,1,17.94324
154,french angelfish,3,0,1,12.9106
154,highhat,2,0,2,7.528017
154,highhat,3,0,1,12.9106
154,hogfish,5,0,1,24.92811
154,sharpnose puffer,2,0,1,7.528017
154,spotfin butterflyfish,2,0,2,7.528017
154,striped parrotfish,3,0,2,12.9106
154,white grunt,2,0,15,7.528017
155,striped parrotfish,1,1,0,3.634207
155,yellowhead wrasse,1,1,18,3.634207
155,foureye butterflyfish,2,2,3,7.528017
155,reef butterflyfish,2,2,0,7.528017
155,atlantic spadefish,5,1,0,24.92811
155,bicolor damselfish,1,17.25,53,3.634207
155,bluehead wrasse,1,6.25,17,3.634207
155,redband parrotfish,1,6.5,28,3.634207
155,greenblotch parrotfish,1,8.25,6,3.634207
155,bar jack,3,1,0,12.9106
155,bar jack,4,37,0,17.94324
155,harlequin bass,2,1,2,7.528017
155,doctorfish,4,1,1,17.94324
155,blue tang,3,1,0,12.9106
155,banded butterflyfish,2,1,0,7.528017
155,clown wrasse,2,1,0,7.528017
155,stoplight parrotfish,5,1,0,24.92811
155,spotfin butterflyfish,2,1,0,7.528017
155,porkfish,5,1,0,24.92811
155,scrawled filefish,6,1,1,47.85287
155,smooth trunkfish,5,1,0,24.92811
155,white grunt,4,1,0,17.94324
155,graysby,3,1,0,12.9106
155,queen angelfish,6,1,0,47.85287
155,blue runner,3,1,0,12.9106
155,french angelfish,6,1,0,47.85287
155,sharpnose puffer,1,1,7,3.634207
155,bluehead wrasse,2,18.75,87,7.528017
155,redband parrotfish,2,13,25,7.528017
155,bicolor damselfish,2,5.75,11,7.528017
155,redband parrotfish,3,5.5,3,12.9106
155,greenblotch parrotfish,2,2.75,7,7.528017
155,striped parrotfish,2,1,2,7.528017
155,yellowhead wrasse,2,1,13,7.528017
155,atlantic spadefish,6,1,0,47.85287
155,redband parrotfish,5,1,0,24.92811
155,bar jack,5,1,0,24.92811
155,bluelip parrotfish,1,0,8,3.634207
155,bluelip parrotfish,2,0,6,7.528017
155,bridled goby,1,0,4,3.634207
155,colon goby,1,0,1,3.634207
155,goldentail moray,5,0,1,24.92811
155,goldspot goby,1,0,3,3.634207
155,goldspot goby,2,0,1,7.528017
155,graysby,4,0,1,17.94324
155,lantern bass,1,0,1,3.634207
155,lantern bass,2,0,1,7.528017
155,princess parrotfish,2,0,2,7.528017
155,queen angelfish,5,0,1,24.92811
155,roughhead blenny,1,0,1,3.634207
155,seaweed blenny,2,0,1,7.528017
155,sharpnose puffer,2,0,1,7.528017
155,spotted scorpionfish,5,0,1,24.92811
156,blue tang,3,2,0,12.9106
156,foureye butterflyfish,2,2,0,7.528017
156,spotfin butterflyfish,4,2,0,17.94324
156,reef butterflyfish,2,2,0,7.528017
156,brown chromis,2,3,0,7.528017
156,sharpnose puffer,1,4,10,3.634207
156,yellowhead wrasse,2,3.75,12,7.528017
156,bicolor damselfish,1,38.25,24,3.634207
156,greenblotch parrotfish,1,7.5,6,3.634207
156,redband parrotfish,1,3.25,12,3.634207
156,bluehead wrasse,1,5.5,20,3.634207
156,blue chromis,1,1,0,3.634207
156,striped parrotfish,1,1,5,3.634207
156,masked goby,1,30,58,3.634207
156,blue runner,4,1,0,17.94324
156,creole wrasse,1,27.5,8,3.634207
156,blue chromis,2,25,6,7.528017
156,striped parrotfish,2,10.25,8,7.528017
156,blue runner,5,4,0,24.92811
156,queen angelfish,6,1,0,47.85287
156,cocoa damselfish,2,1,0,7.528017
156,butter hamlet,2,1,2,7.528017
156,stoplight parrotfish,2,1,0,7.528017
156,black hamlet,2,1,0,7.528017
156,ocean surgeonfish,3,1,1,12.9106
156,cero,6,1,0,47.85287
156,spotted goatfish,5,1,0,24.92811
156,harlequin bass,2,1,1,7.528017
156,rock beauty,2,1,0,7.528017
156,french angelfish,6,1,0,47.85287
156,graysby,2,1,1,7.528017
156,squirrelfish,6,1,0,47.85287
156,whitespotted filefish,2,1,0,7.528017
156,spanish hogfish,3,1,1,12.9106
156,scrawled filefish,6,1,0,47.85287
156,bar jack,4,1,0,17.94324
156,chalk bass,2,1,0,7.528017
156,goldspot goby,1,1,26,3.634207
156,redband parrotfish,2,8.75,5,7.528017
156,bluehead wrasse,2,15.5,40,7.528017
156,creole wrasse,2,82.5,0,7.528017
156,yellowhead wrasse,3,1.25,0,12.9106
156,bicolor damselfish,2,12.75,11,7.528017
156,greenblotch parrotfish,2,1.5,2,7.528017
156,striped parrotfish,3,2.75,0,12.9106
156,greenblotch parrotfish,3,1,0,12.9106
156,redband parrotfish,3,1,0,12.9106
156,bluehead wrasse,3,1,0,12.9106
156,striped parrotfish,5,1,0,24.92811
156,blue tang,4,0,1,17.94324
156,bluelip parrotfish,1,0,3,3.634207
156,bridled goby,1,0,23,3.634207
156,colon goby,1,0,1,3.634207
156,coney,5,0,1,24.92811
156,harlequin bass,1,0,3,3.634207
156,lantern bass,2,0,1,7.528017
156,pallid goby,1,0,5,3.634207
156,redband parrotfish,4,0,1,17.94324
156,sharpnose puffer,2,0,1,7.528017
156,squirrelfish,5,0,1,24.92811
156,trumpetfish,5,0,1,24.92811
156,yellowhead wrasse,1,0,4,3.634207
157,reef butterflyfish,2,2,3,7.528017
157,princess parrotfish,5,2,0,24.92811
157,bar jack,6,2,0,47.85287
157,scrawled filefish,6,2,3,47.85287
157,french angelfish,6,2,0,47.85287
157,foureye butterflyfish,2,2,1,7.528017
157,blue tang,3,3,1,12.9106
157,greenblotch parrotfish,1,3,8,3.634207
157,bluelip parrotfish,1,3,0,3.634207
157,bicolor damselfish,1,36,42,3.634207
157,bluehead wrasse,1,1,24,3.634207
157,redband parrotfish,1,3.75,11,3.634207
157,striped parrotfish,1,1,2,3.634207
157,yellowhead wrasse,2,11,21,7.528017
157,blue chromis,1,1,0,3.634207
157,ocean surgeonfish,3,4.5,0,12.9106
157,brown chromis,2,6,0,7.528017
157,creole wrasse,2,18.75,0,7.528017
157,bluehead wrasse,2,9.5,129,7.528017
157,striped parrotfish,2,9,15,7.528017
157,blue chromis,2,6,13,7.528017
157,yellowtail snapper,2,1,0,7.528017
157,queen angelfish,5,1,0,24.92811
157,clown wrasse,2,1,1,7.528017
157,harlequin bass,2,1,5,7.528017
157,spanish hogfish,5,1,0,24.92811
157,gray angelfish,6,1,0,47.85287
157,redtail parrotfish,6,1,0,47.85287
157,rock beauty,5,1,0,24.92811
157,stoplight parrotfish,6,1,0,47.85287
157,butter hamlet,2,1,1,7.528017
157,sharpnose puffer,1,1,15,3.634207
157,blue parrotfish,6,1,0,47.85287
157,spotted goatfish,4,1,0,17.94324
157,midnight parrotfish,6,1,0,47.85287
157,balloonfish,4,1,0,17.94324
157,barred hamlet,2,1,1,7.528017
157,bicolor damselfish,2,12,61,7.528017
157,bluehead wrasse,3,3.5,0,12.9106
157,redband parrotfish,2,1.25,7,7.528017
157,ocean surgeonfish,4,1.5,2,17.94324
157,brown chromis,3,2,2,12.9106
157,creole wrasse,3,6.25,1,12.9106
157,greenblotch parrotfish,2,1,6,7.528017
157,bluelip parrotfish,2,1,0,7.528017
157,yellowhead wrasse,3,1,6,12.9106
157,beaugregory,1,0,6,3.634207
157,beaugregory,2,0,4,7.528017
157,blue tang,4,0,1,17.94324
157,bridled goby,1,0,23,3.634207
157,bridled goby,2,0,12,7.528017
157,colon goby,1,0,3,3.634207
157,goldspot goby,1,0,38,3.634207
157,goldspot goby,2,0,1,7.528017
157,graysby,2,0,1,7.528017
157,graysby,3,0,1,12.9106
157,graysby,4,0,1,17.94324
157,lionfish,2,0,1,7.528017
157,masked goby,1,0,60,3.634207
157,masked goby,2,0,1,7.528017
157,pallid goby,1,0,13,3.634207
157,rainbow wrasse,2,0,1,7.528017
157,redband parrotfish,3,0,1,12.9106
157,redband parrotfish,4,0,1,17.94324
157,redband parrotfish,5,0,2,24.92811
157,rock beauty,2,0,1,7.528017
157,roughhead blenny,1,0,4,3.634207
157,sand diver,2,0,1,7.528017
157,sharpnose puffer,2,0,2,7.528017
157,spanish hogfish,2,0,1,7.528017
157,spotfin butterflyfish,3,0,2,12.9106
157,stoplight parrotfish,1,0,1,3.634207
157,striped parrotfish,3,0,1,12.9106
157,yellowhead wrasse,1,0,3,3.634207
157,yellowhead wrasse,4,0,1,17.94324
157,yellowtail snapper,3,0,1,12.9106
158,doctorfish,4,1,0,17.94324
158,yellowtail snapper,2,2,10,7.528017
158,cocoa damselfish,1,1,0,3.634207
158,gray angelfish,6,2,0,47.85287
158,bluestriped grunt,3,1,4,12.9106
158,striped parrotfish,1,3,28,3.634207
158,redband parrotfish,1,1,5,3.634207
158,tomtate,2,1,353,7.528017
158,white grunt,2,2.2,173,7.528017
158,tomtate,3,55,0,12.9106
158,white grunt,3,162.8,103,12.9106
158,hogfish,6,1,2,47.85287
158,porkfish,3,1,0,12.9106
158,sharpnose puffer,2,1,3,7.528017
158,barred hamlet,2,1,0,7.528017
158,stoplight parrotfish,1,1,0,3.634207
158,bluehead wrasse,2,1,4,7.528017
158,queen angelfish,2,1,1,7.528017
158,bicolor damselfish,1,1,7,3.634207
158,bridled goby,1,1,9,3.634207
158,barred cardinalfish,1,1,0,3.634207
158,cottonwick,2,1,2,7.528017
158,slippery dick,2,1,2,7.528017
158,french grunt,3,1,0,12.9106
158,dusky damselfish,2,1,0,7.528017
158,neon goby,1,1,13,3.634207
158,blue parrotfish,2,1,1,7.528017
158,rainbow parrotfish,6,1,1,47.85287
158,redband parrotfish,2,3,3,7.528017
158,white grunt,4,52.8,0,17.94324
158,doctorfish,5,1,1,24.92811
158,cocoa damselfish,2,1,0,7.528017
158,bluestriped grunt,4,1,0,17.94324
158,white grunt,5,2.2,0,24.92811
158,beaugregory,1,0,2,3.634207
158,beaugregory,2,0,7,7.528017
158,blue tang,2,0,1,7.528017
158,bluehead wrasse,1,0,1,3.634207
158,bridled goby,2,0,7,7.528017
158,colon goby,1,0,6,3.634207
158,foureye butterflyfish,2,0,1,7.528017
158,french grunt,1,0,19,3.634207
158,french grunt,2,0,158,7.528017
158,goldspot goby,1,0,6,3.634207
158,goldspot goby,2,0,16,7.528017
158,hogfish,5,0,4,24.92811
158,lancer dragonet,1,0,1,3.634207
158,mahogany snapper,3,0,1,12.9106
158,masked goby,1,0,1,3.634207
158,neon goby,2,0,3,7.528017
158,porkfish,2,0,1,7.528017
158,porkfish,5,0,1,24.92811
158,purplemouth moray,6,0,1,47.85287
158,queen angelfish,1,0,1,3.634207
158,roughhead blenny,1,0,2,3.634207
158,slippery dick,3,0,1,12.9106
158,spotted moray,6,0,1,47.85287
158,striped parrotfish,2,0,13,7.528017
158,tomtate,1,0,28,3.634207
158,white grunt,1,0,1,3.634207
158,yellowtail snapper,1,0,1,3.634207
159,doctorfish,3,2,0,12.9106
159,blue tang,3,2,1,12.9106
159,porkfish,5,2,1,24.92811
159,cocoa damselfish,2,2,0,7.528017
159,gray snapper,5,1,0,24.92811
159,yellowtail snapper,2,2,13,7.528017
159,midnight parrotfish,6,3,1,47.85287
159,white grunt,3,1,33,12.9106
159,striped parrotfish,1,1,9,3.634207
159,tomtate,2,37.5,194,7.528017
159,white grunt,4,9.5,10,17.94324
159,striped parrotfish,2,24,64,7.528017
159,foureye butterflyfish,2,1,0,7.528017
159,colon goby,1,1,5,3.634207
159,stoplight parrotfish,2,1,11,7.528017
159,butter hamlet,2,1,4,7.528017
159,beaugregory,2,1,13,7.528017
159,queen angelfish,3,1,1,12.9106
159,bluestriped grunt,5,1,0,24.92811
159,lantern bass,1,1,0,3.634207
159,sharpnose puffer,1,1,1,3.634207
159,french angelfish,1,1,0,3.634207
159,bar jack,3,1,0,12.9106
159,trumpetfish,6,1,0,47.85287
159,black grouper,6,1,1,47.85287
159,gray angelfish,5,1,1,24.92811
159,spotfin butterflyfish,4,1,0,17.94324
159,white grunt,5,3.5,0,24.92811
159,tomtate,3,12.5,39,12.9106
159,gray snapper,6,1,0,47.85287
159,yellowtail snapper,3,1,1,12.9106
159,bicolor damselfish,1,0,3,3.634207
159,blue angelfish,5,0,1,24.92811
159,bluehead wrasse,2,0,3,7.528017
159,bluestriped grunt,2,0,1,7.528017
159,bridled goby,1,0,35,3.634207
159,bridled goby,2,0,19,7.528017
159,colon goby,2,0,4,7.528017
159,doctorfish,4,0,2,17.94324
159,doctorfish,5,0,2,24.92811
159,dusky damselfish,1,0,2,3.634207
159,french grunt,1,0,20,3.634207
159,french grunt,2,0,22,7.528017
159,french grunt,3,0,3,12.9106
159,goldspot goby,1,0,9,3.634207
159,goldspot goby,2,0,27,7.528017
159,masked goby,1,0,13,3.634207
159,neon goby,1,0,3,3.634207
159,porkfish,4,0,1,17.94324
159,queen angelfish,2,0,1,7.528017
159,redband parrotfish,1,0,1,3.634207
159,redband parrotfish,2,0,9,7.528017
159,roughhead blenny,1,0,2,3.634207
159,schoolmaster snapper,2,0,1,7.528017
159,sharpnose puffer,2,0,5,7.528017
159,spotfin butterflyfish,2,0,1,7.528017
159,spotted moray,6,0,1,47.85287
159,stoplight parrotfish,1,0,3,3.634207
159,stoplight parrotfish,3,0,3,12.9106
159,stoplight parrotfish,6,0,1,47.85287
159,striped parrotfish,3,0,4,12.9106
159,threespot damselfish,2,0,1,7.528017
159,tomtate,1,0,234,3.634207
159,white grunt,2,0,130,7.528017
160,gray angelfish,3,2,1,12.9106
160,porkfish,4,1,1,17.94324
160,foureye butterflyfish,1,2,1,3.634207
160,white grunt,1,1,1,3.634207
160,gray snapper,3,2,0,12.9106
160,stoplight parrotfish,1,2,15,3.634207
160,bluehead wrasse,2,2,4,7.528017
160,bluestriped grunt,4,1,20,17.94324
160,striped parrotfish,1,41.25,15,3.634207
160,redband parrotfish,1,5.25,5,3.634207
160,juvenile grunt,1,15,0,3.634207
160,tomtate,1,9,30,3.634207
160,slippery dick,2,1,0,7.528017
160,yellowhead wrasse,3,1,0,12.9106
160,cocoa damselfish,2,1,0,7.528017
160,doctorfish,3,1,0,12.9106
160,black grouper,6,1,1,47.85287
160,red grouper,6,1,2,47.85287
160,spotted trunkfish,6,1,0,47.85287
160,butter hamlet,2,1,5,7.528017
160,banded butterflyfish,1,1,0,3.634207
160,blue parrotfish,1,1,0,3.634207
160,white grunt,3,2,64,12.9106
160,bluestriped grunt,5,3,32,24.92811
160,striped parrotfish,2,13.75,77,7.528017
160,redband parrotfish,2,1.75,7,7.528017
160,porkfish,5,1,0,24.92811
160,gray snapper,4,1,1,17.94324
160,stoplight parrotfish,4,1,3,17.94324
160,bluehead wrasse,3,1,0,12.9106
160,tomtate,2,1,4,7.528017
160,beaugregory,1,0,1,3.634207
160,beaugregory,2,0,16,7.528017
160,bicolor damselfish,1,0,1,3.634207
160,blue angelfish,3,0,1,12.9106
160,blue angelfish,5,0,1,24.92811
160,blue parrotfish,2,0,1,7.528017
160,blue parrotfish,3,0,3,12.9106
160,blue parrotfish,6,0,1,47.85287
160,blue tang,3,0,2,12.9106
160,blue tang,4,0,1,17.94324
160,bluehead wrasse,1,0,1,3.634207
160,bluestriped grunt,3,0,1,12.9106
160,bridled goby,1,0,5,3.634207
160,bridled goby,2,0,1,7.528017
160,colon goby,1,0,9,3.634207
160,doctorfish,4,0,1,17.94324
160,foureye butterflyfish,2,0,7,7.528017
160,french grunt,2,0,1,7.528017
160,french grunt,4,0,1,17.94324
160,goldspot goby,1,0,4,3.634207
160,goldspot goby,2,0,8,7.528017
160,gray angelfish,5,0,1,24.92811
160,gray snapper,5,0,9,24.92811
160,hogfish,5,0,1,24.92811
160,puddingwife,2,0,1,7.528017
160,queen angelfish,2,0,2,7.528017
160,queen angelfish,3,0,1,12.9106
160,redband parrotfish,4,0,3,17.94324
160,sharpnose puffer,2,0,2,7.528017
160,slippery dick,3,0,1,12.9106
160,spanish hogfish,4,0,1,17.94324
160,spotfin butterflyfish,3,0,1,12.9106
160,stoplight parrotfish,2,0,10,7.528017
160,stoplight parrotfish,3,0,2,12.9106
160,stoplight parrotfish,6,0,1,47.85287
160,striped parrotfish,3,0,5,12.9106
160,striped parrotfish,4,0,2,17.94324
160,threespot damselfish,2,0,3,7.528017
160,tomtate,3,0,8,12.9106
160,tomtate,4,0,16,17.94324
160,tomtate,5,0,2,24.92811
160,white grunt,2,0,99,7.528017
160,white grunt,4,0,27,17.94324
160,white grunt,5,0,9,24.92811
161,blue tang,3,2,1,12.9106
161,clown wrasse,2,2,0,7.528017
161,gray angelfish,5,1,0,24.92811
161,greenblotch parrotfish,1,2,2,3.634207
161,harlequin bass,2,3,2,7.528017
161,blue chromis,2,4,23,7.528017
161,sharpnose puffer,1,4,16,3.634207
161,ocean surgeonfish,2,1,0,7.528017
161,bluehead wrasse,1,18.75,25,3.634207
161,redband parrotfish,1,2,10,3.634207
161,bicolor damselfish,1,48,50,3.634207
161,brown chromis,2,50,0,7.528017
161,creole wrasse,1,1,0,3.634207
161,striped parrotfish,1,3,0,3.634207
161,yellowhead wrasse,1,1,8,3.634207
161,masked goby,1,6,1314,3.634207
161,creole wrasse,2,25,46,7.528017
161,yellowhead wrasse,2,3,21,7.528017
161,black hamlet,2,1,2,7.528017
161,roughhead blenny,1,1,9,3.634207
161,bar jack,6,1,0,47.85287
161,butter hamlet,2,1,2,7.528017
161,stoplight parrotfish,5,1,0,24.92811
161,foureye butterflyfish,2,1,2,7.528017
161,graysby,2,1,1,7.528017
161,rock beauty,3,1,0,12.9106
161,reef butterflyfish,2,1,2,7.528017
161,slender filefish,1,1,0,3.634207
161,spotted goatfish,3,1,0,12.9106
161,mutton snapper,6,1,0,47.85287
161,ocean surgeonfish,3,3,0,12.9106
161,redband parrotfish,2,5,9,7.528017
161,striped parrotfish,2,6,13,7.528017
161,bluehead wrasse,2,6.25,67,7.528017
161,bicolor damselfish,2,16,60,7.528017
161,striped parrotfish,3,3,1,12.9106
161,gray angelfish,6,1,0,47.85287
161,redband parrotfish,3,1,1,12.9106
161,creole wrasse,3,1,2,12.9106
161,yellowhead wrasse,3,1,8,12.9106
161,banded butterflyfish,2,0,1,7.528017
161,blue chromis,1,0,1,3.634207
161,blue chromis,3,0,7,12.9106
161,blue runner,5,0,10,24.92811
161,blue runner,6,0,10,47.85287
161,blue tang,4,0,2,17.94324
161,bluehead wrasse,3,0,4,12.9106
161,bridled goby,1,0,22,3.634207
161,bridled goby,2,0,14,7.528017
161,brown chromis,3,0,6,12.9106
161,brown chromis,4,0,2,17.94324
161,colon goby,1,0,2,3.634207
161,goldspot goby,1,0,52,3.634207
161,goldspot goby,2,0,9,7.528017
161,graysby,3,0,1,12.9106
161,graysby,4,0,1,17.94324
161,graysby,5,0,1,24.92811
161,harlequin bass,1,0,1,3.634207
161,ocean surgeonfish,5,0,1,24.92811
161,pallid goby,1,0,37,3.634207
161,pallid goby,2,0,7,7.528017
161,queen angelfish,2,0,1,7.528017
161,redband parrotfish,4,0,3,17.94324
161,redband parrotfish,5,0,1,24.92811
161,rock beauty,2,0,1,7.528017
161,sharpnose puffer,2,0,2,7.528017
161,spotfin butterflyfish,3,0,4,12.9106
161,stoplight parrotfish,1,0,1,3.634207
161,stoplight parrotfish,2,0,1,7.528017
161,white grunt,5,0,1,24.92811
161,yellowhead wrasse,4,0,2,17.94324
162,gray snapper,5,3,5,24.92811
162,bluehead wrasse,2,2,7,7.528017
162,sergeant major,1,9.75,0,3.634207
162,bluestriped grunt,2,5.25,0,7.528017
162,stoplight parrotfish,1,3.75,6,3.634207
162,yellowtail snapper,2,4.5,8,7.528017
162,white grunt,2,7.5,41,7.528017
162,tomtate,1,7.5,240,3.634207
162,blue tang,3,1,0,12.9106
162,porkfish,4,1,1,17.94324
162,bar jack,4,1,0,17.94324
162,clown wrasse,2,1,0,7.528017
162,redband parrotfish,2,1,16,7.528017
162,cottonwick,1,1,0,3.634207
162,blue parrotfish,1,1,0,3.634207
162,puddingwife,2,1,1,7.528017
162,french grunt,2,1,1,7.528017
162,tomtate,2,22.5,90,7.528017
162,sergeant major,2,3.25,15,7.528017
162,bluestriped grunt,4,0.75,2,17.94324
162,stoplight parrotfish,2,0.25,4,7.528017
162,yellowtail snapper,3,0.5,4,12.9106
162,white grunt,3,1.5,18,12.9106
162,bluehead wrasse,3,1,0,12.9106
