session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,predator_presence,habitat,octocoral,stony,relief_cm,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_density,pred_date,pred_depth,pred_area,pred_density,SVC_pred_difference,total_density,SVCpred_area_dif,log_difference,average_depth,pred_abundance,SVC_pred_abundance
219,KL-P7,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,16.60974,1,Patch,40,35,56.27777777777778,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,6.224712107065049e-4,-6.224712107065049e-4,6.224712107065049e-4,-1578.22566612,-0.4839504256522469,17,1,0
219,KL-P7,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,42.62977,1,Patch,40,35,56.27777777777778,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,6.224712107065049e-4,-6.224712107065049e-4,6.224712107065049e-4,-1578.22566612,-0.4839504256522469,17,1,0
219,KL-P7,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,40,35,56.27777777777778,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,6.224712107065049e-4,-6.224712107065049e-4,6.224712107065049e-4,-1578.22566612,-0.4839504256522469,17,1,0
219,KL-P7,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,40,35,56.27777777777778,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,0.0012449424214130097,-0.0012449424214130097,0.0012449424214130097,-1578.22566612,-0.8086798733878142,17,2,0
220,KL-W11,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,25,10,47.96153846153847,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
220,KL-W11,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,42.62977,1,Continuous,25,10,47.96153846153847,0,benthic,solitary,70,neutral,1,carnivore,anguilliform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
220,KL-W11,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,25,10,47.96153846153847,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
220,KL-W11,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,25,10,47.96153846153847,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,0.002,-0.002,0.002,-1823.2854132,-1.0986122886681091,45,4,0
220,KL-W11,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,25,10,47.96153846153847,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,45,2,0
220,KL-W11,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,25,10,47.96153846153847,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
220,KL-W11,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Continuous,25,10,47.96153846153847,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
220,KL-W11,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,25,10,47.96153846153847,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-25,176.7145868,46,0,2015-03-25,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45,1,0
221,KL-W8,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,45,10,28.76923076923077,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,0.002,-0.002,0.002,-1823.2854132,-1.0986122886681091,63,4,0
221,KL-W8,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,45,10,28.76923076923077,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,63,2,0
221,KL-W8,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,45,10,28.76923076923077,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,63,1,0
221,KL-W8,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,42.62977,1,Continuous,45,10,28.76923076923077,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,63,1,0
221,KL-W8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Continuous,45,10,28.76923076923077,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,63,1,0
221,KL-W8,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,6,42.62977,1,Continuous,45,10,28.76923076923077,0,demersal,solitary,76,neutral,1,invertivore,fusiform,2015-03-25,176.7145868,61,0,2015-03-25,65,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,63,1,0
222,Benwood Ledge,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,20,15,51,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,176.7145868,51,0,2015-03-26,50,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,50.5,1,0
222,Benwood Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,20,15,51,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,51,0.005658842419905994,2015-03-26,50,2000,5e-4,0.005158842419905994,0.006158842419905995,-1823.2854132,1.4904805505123555,50.5,1,1
222,Benwood Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,20,15,51,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,51,0,2015-03-26,50,2000,0.003,-0.003,0.003,-1823.2854132,-1.3862943611198908,50.5,6,0
222,Benwood Ledge,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,20,15,51,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-26,176.7145868,51,0.011317684839811989,2015-03-26,50,2000,5e-4,0.010817684839811988,0.01181768483981199,-1823.2854132,2.105570913491821,50.5,1,2
222,Benwood Ledge,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,22.657,1,Continuous,20,15,51,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,176.7145868,51,0,2015-03-26,50,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,50.5,1,0
222,Benwood Ledge,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,20,15,51,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,176.7145868,51,0,2015-03-26,50,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,50.5,1,0
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,0.005658842419905994,2015-03-26,74,2000,0.0035,0.0021588424199059943,0.009158842419905994,-1823.2854132,0.3918682618442464,64,7,1
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,0,2015-03-26,74,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,64,1,0
223,Dixie Ledge,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,30,10,48.34615384615385,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-26,176.7145868,54,0.011317684839811989,2015-03-26,74,2000,5e-4,0.010817684839811988,0.01181768483981199,-1823.2854132,2.105570913491821,64,1,2
223,Dixie Ledge,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,42.62977,1,Continuous,30,10,48.34615384615385,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-03-26,176.7145868,54,0,2015-03-26,74,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,64,1,0
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,0.015561816654741486,2015-03-26,74,2000,0,0.015561816654741486,0.015561816654741486,-1823.2854132,2.807099844313636,64,0,2.75
224,KL-30,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,50,30,47,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,0.0028846153846153848,-0.0028846153846153848,0.0028846153846153848,-3091.72566612,-1.357023978819777,14,9,0
224,KL-30,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,50,30,47,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,-0.27802016154004416,14,1,0
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,42.62977,1,Patch,50,30,47,0,benthic,solitary,70,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,-0.27802016154004416,14,1,0
224,KL-30,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Patch,50,30,47,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,-0.27802016154004416,14,1,0
224,KL-30,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Patch,50,30,47,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,-0.27802016154004416,14,1,0
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,42.62977,1,Patch,50,30,47,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,9.615384615384616e-4,-9.615384615384616e-4,9.615384615384616e-4,-3091.72566612,-0.6737290947028436,14,3,0
224,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,50,30,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,-0.27802016154004416,14,1,0
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,50,30,47,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,0,2015-03-26,16,3120,0.0016025641025641025,-0.0016025641025641025,0.0016025641025641025,-3091.72566612,-0.9564971523521955,14,5,0
224,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,22.657,1,Patch,50,30,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0.0353677651344195,2015-03-26,16,3120,0,0.0353677651344195,0.0353677651344195,-3091.72566612,3.5936828090608337,14,0,1
225,KL-P4,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,30,30,28.933333333333334,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,-1.4978854265283523,16,2,0
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,42.62977,1,Patch,30,30,28.933333333333334,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,-1.0065376097219332,16,1,0
225,KL-P4,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,16.60974,1,Patch,30,30,28.933333333333334,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,-1.0065376097219332,16,1,0
225,KL-P4,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Patch,30,30,28.933333333333334,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,15,0.0353677651344195,2015-03-26,17,576,0.003472222222222222,0.031895542912197275,0.03883998735664172,-547.72566612,2.0957973825324814,16,2,1
225,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,22.657,1,Patch,30,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,-1.0065376097219332,16,1,0
225,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,30,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,-1.0065376097219332,16,1,0
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,4,16.60974,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,-1.4978854265283523,16,2,0
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,22.657,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,-1.0065376097219332,16,1,0
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,0,2015-03-26,17,576,0.005208333333333333,-0.005208333333333333,0.005208333333333333,-547.72566612,-1.825892475597513,16,3,0
226,KL-P8,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,50,25,41.84375,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,5.012531328320802e-4,-5.012531328320802e-4,5.012531328320802e-4,-3961.72566612,-0.40630018122558553,14,2,0
226,KL-P8,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,50,25,41.84375,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,-0.22364467886165507,14,1,0
226,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,22.657,1,Patch,50,25,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,5.012531328320802e-4,-5.012531328320802e-4,5.012531328320802e-4,-3961.72566612,-0.40630018122558553,14,2,0
226,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,50,25,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,-0.22364467886165507,14,1,0
226,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,4,16.60974,1,Patch,50,25,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,-0.22364467886165507,14,1,0
226,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,50,25,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,0,2015-03-26,16,3990,5.012531328320802e-4,-5.012531328320802e-4,5.012531328320802e-4,-3961.72566612,-0.40630018122558553,14,2,0
227,Benwood Ledge,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,40,10,51,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-22,153.93804,47,0,2015-10-22,55.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,51.25,1,0
227,Benwood Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,40,10,51,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-22,153.93804,47,0,2015-10-22,55.5,2000,0.002,-0.002,0.002,-1846.06196,-1.0986122886681091,51.25,4,0
227,Benwood Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,40,10,51,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-22,153.93804,47,0,2015-10-22,55.5,2000,0.001,-0.001,0.001,-1846.06196,-0.6931471805599454,51.25,2,0
227,Benwood Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,40,10,51,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-22,153.93804,47,0,2015-10-22,55.5,2000,0.001,-0.001,0.001,-1846.06196,-0.6931471805599454,51.25,2,0
227,Benwood Ledge,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,40,10,51,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-10-22,153.93804,47,0.006496120127292773,2015-10-22,55.5,2000,0,0.006496120127292773,0.006496120127292773,-1846.06196,2.0143855703270273,51.25,0,1
228,KL-W2,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,35,10,30.6,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-22,153.93804,51,0,2015-10-22,60.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,55.75,1,0
228,KL-W2,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,35,10,30.6,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-22,153.93804,51,0,2015-10-22,60.5,2000,0.0015,-0.0015,0.0015,-1846.06196,-0.9162907318741551,55.75,3,0
229,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,25,5,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,74,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,63.5,1,0
229,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,25,5,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,74,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,63.5,1,0
229,Dixie Ledge,Perciformes,Epinephelidae,Rypticus saponaceus,greater soapfish,5,22.657,1,Continuous,25,5,48.34615384615385,0,demersal,solitary,35,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,74,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,63.5,1,0
229,Dixie Ledge,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,42.62977,1,Continuous,25,5,48.34615384615385,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-10-23,153.93804,53,0,2015-10-23,74,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,63.5,1,0
229,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,25,5,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0.012992240254585546,2015-10-23,74,2000,0,0.012992240254585546,0.012992240254585546,-1846.06196,2.638502908422624,63.5,0,2
230,KL-W7,Perciformes,Epinephelidae,Cephalopholis fulva,coney,6,42.62977,1,Continuous,45,15,52.80769230769231,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-10-23,153.93804,52,0,2015-10-23,51.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,51.75,1,0
230,KL-W7,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,45,15,52.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,52,0,2015-10-23,51.5,2000,0.001,-0.001,0.001,-1846.06196,-0.6931471805599454,51.75,2,0
230,KL-W7,Perciformes,Epinephelidae,Rypticus saponaceus,greater soapfish,5,22.657,1,Continuous,45,15,52.80769230769231,0,demersal,solitary,35,neutral,1,carnivore,fusiform,2015-10-23,153.93804,52,0,2015-10-23,51.5,2000,0.001,-0.001,0.001,-1846.06196,-0.6931471805599454,51.75,2,0
230,KL-W7,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,42.62977,1,Continuous,45,15,52.80769230769231,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-10-23,153.93804,52,0,2015-10-23,51.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,51.75,1,0
231,KL-W8,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,10,5,28.76923076923077,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,0.001,-0.001,0.001,-1846.06196,-0.6931471805599454,53.5,2,0
231,KL-W8,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,10,5,28.76923076923077,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,0.0025,-0.0025,0.0025,-1846.06196,-1.252762968495368,53.5,5,0
231,KL-W8,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,10,5,28.76923076923077,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,53.5,1,0
231,KL-W8,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,42.62977,1,Continuous,10,5,28.76923076923077,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,53.5,1,0
231,KL-W8,Perciformes,Epinephelidae,Epinephelus adscensionis,rock hind,6,42.62977,1,Continuous,10,5,28.76923076923077,0,demersal,solitary,60,neutral,1,invertivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,53.5,1,0
231,KL-W8,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,5,22.657,1,Continuous,10,5,28.76923076923077,0,demersal,solitary,50,camouflage,1,carnivore,fusiform,2015-10-23,153.93804,53,0,2015-10-23,54,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,53.5,1,0
232,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,29.4,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-24,153.93804,64.72,0,2015-10-24,58.5,2000,0.0025,-0.0025,0.0025,-1846.06196,-1.252762968495368,61.61,5,0
232,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,29.4,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-24,153.93804,64.72,0,2015-10-24,58.5,2000,0.0035,-0.0035,0.0035,-1846.06196,-1.5040773967762737,61.61,7,0
232,BISC-W12,Perciformes,Epinephelidae,Rypticus saponaceus,greater soapfish,6,42.62977,1,Continuous,29.4,5,37.80769230769231,0,demersal,solitary,35,neutral,1,carnivore,fusiform,2015-10-24,153.93804,64.72,0,2015-10-24,58.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,61.61,1,0
232,BISC-W12,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,42.62977,1,Continuous,29.4,5,37.80769230769231,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-10-24,153.93804,64.72,0,2015-10-24,58.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,61.61,1,0
232,BISC-W12,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,6,42.62977,1,Continuous,29.4,5,37.80769230769231,0,demersal,solitary,76,neutral,1,invertivore,fusiform,2015-10-24,153.93804,64.72,0,2015-10-24,58.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,61.61,1,0
233,KL-W11,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,5,5,47.96153846153847,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-10-24,153.93804,44,0,2015-10-24,40.5,2000,5e-4,-5e-4,5e-4,-1846.06196,-0.4054651081081646,42.25,1,0
233,KL-W11,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,5,5,47.96153846153847,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-10-24,153.93804,44,0,2015-10-24,40.5,2000,0.0045,-0.0045,0.0045,-1846.06196,-1.7047480922384253,42.25,9,0
